SG_UF;NO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE
RO;Ji-Paraná;11013389;EEEFM 31 DE MARCO
RO;Ji-Paraná;11013419;EMEIEF ADAO VALDIR LAMOTA
RO;Ji-Paraná;11013494;EEEFM ANTONIO BIANCO
RO;Ji-Paraná;11013508;EMEIEF ANTONIO PRADO
RO;Ji-Paraná;11013591;EEEFM BEATRIZ FERREIRA DA SILVA
RO;Ji-Paraná;11013737;COLEGIO ADVENTISTA DE JI-PARANA
RO;Ji-Paraná;11013818;EEEF CORA CORALINA
RO;Ji-Paraná;11013907;EEEF DR LOURENCO PEREIRA LIMA
RO;Ji-Paraná;11014016;EPEF GIRASSOL
RO;Ji-Paraná;11014148;EMEIEF JANDINEI CELLA
RO;Ji-Paraná;11014156;EEEFM JANETE CLAIR
RO;Ji-Paraná;11014172;EEEF JARDIM DOS MIGRANTES
RO;Ji-Paraná;11014300;EEEFM JUSCELINO KUBITSCHEK DE OLIVEIRA
RO;Ji-Paraná;11014431;EEEFM MARCOS BISPO DA SILVA
RO;Ji-Paraná;11014547;EMEF NOVA ALIANCA
RO;Ji-Paraná;11014555;EEEFM NOVA BRASILIA
RO;Ji-Paraná;11014636;EEEF OSWALDO PIANNA
RO;Ji-Paraná;11014741;EMEF PEROLA
RO;Ji-Paraná;11014806;EEEF PROFESSORA CARMEM ROCHA BORGES
RO;Ji-Paraná;11014830;EEEFM PROFESSORA EDILCE DOS SANTOS FREITAS
RO;Ji-Paraná;11015144;EEEFM RIO URUPA
RO;Ji-Paraná;11015357;EEEF SAO PEDRO
RO;Ji-Paraná;11015411;EEEF TANCREDO DE ALMEIDA NEVES
RO;Ji-Paraná;11015446;CEEJA PROFESSORA TEREZA MITSUKO TUSTUMI
RO;Ji-Paraná;11015608;EEEFM ALUIZIO FERREIRA
RO;Ji-Paraná;11015624;EEEFM GONCALVES DIAS
RO;Ji-Paraná;11015632;COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM IV
RO;Ji-Paraná;11015667;COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM VI
RO;Ji-Paraná;11015683;EEEFM PROF JOSE FRANCISCO DOS SANTOS
RO;Ji-Paraná;11015896;ESCOLA FAMILIA AGRICOLA ITAPIREMA
RO;Ji-Paraná;11016019;EEEF SAO FRANCISCO
RO;Ji-Paraná;11016086;APAE DE JI PARANA - INSTITUTO DE EDUCACAO ESPECIALIZADA DR ANTONIO LAZARO DE MOURA
RO;Ji-Paraná;11016094;IEE MARECHAL RONDON
RO;Ji-Paraná;11037660;COLEGIO UNIAO
RO;Ji-Paraná;11037695;EMEIEF JAMIL VILAS BOAS
RO;Ji-Paraná;11037822;EIEEFM ZAVIDIAJ XIKOV PI POHV
RO;Ji-Paraná;11037857;EIEEF MAHAGUVELY
RO;Ji-Paraná;11037890;EIEEF XINEPUABA
RO;Ji-Paraná;11037989;EIEEF MALOJ KAR
RO;Ji-Paraná;11037997;EIEEF PAY GAP
RO;Ji-Paraná;11038020;EIEEF PASSAV KAR
RO;Ji-Paraná;11040041;CMEIEF PARQUE DOS PIONEIROS
RO;Ji-Paraná;11042656;CMEIEF PROFESSORA MIRIAM TRAJANO LOPES
RO;Ji-Paraná;11042990;CMEIEF RUTH ROCHA
RO;Ji-Paraná;11043016;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PRIMAVERA
RO;Ji-Paraná;11043849;EMEIEF PROFESSOR EDSON LOPES
RO;Ji-Paraná;11044101;EMEIEF TUPI
RO;Ji-Paraná;11044845;EMEIEF PROFESSOR CELSO AUGUSTO ROCCO
RO;Ji-Paraná;11044853;EMEIEF ULISSES MATOSINHO PERES DE PONTES
RO;Ji-Paraná;11044861;EMEIEF PROF ALMIR ZANDONADI
RO;Ji-Paraná;11045663;EMEIEF PAULO FREIRE
RO;Ji-Paraná;11045671;CENTRO EDUCACIONAL O PEQUENO PRINCIPE
RO;Ji-Paraná;11045698;EMEIEF PROF IRINEU ANTONIO DRESCH
RO;Ji-Paraná;11046414;CMEIEF PROFESSORA MARIA ANTONIA
RO;Ji-Paraná;11046678;CMEI ZILDA ARNS
RO;Ji-Paraná;11047208;EEEMTI JOVEM GONCALVES VILELA
RO;Ji-Paraná;11047526;ACONCHEGO CENTRO DE EDUCACAO INFANTIL
RO;Ji-Paraná;11047542;SESC JI-PARANA
RO;Ji-Paraná;11047658;CMEIEF MENINO JESUS
RO;Ji-Paraná;11048263;CMEI MARCELINO CALEGARIO
RO;Ji-Paraná;11048360;AISS DIVINA PROVIDENCIA
RO;Ji-Paraná;11048743;EIEEF BEKAA
RO;Ji-Paraná;11049081;CMEI NOSSO LAR
RO;Ji-Paraná;11049294;COLEGIO EDUCAR
RO;Ji-Paraná;11049367;ESCOLA SENAI JI-PARANA
RO;Ji-Paraná;11049553;CMAEE PARA AUTISMO
RO;Ji-Paraná;11049634;EEEMTI PROFESSOR ALEJANDRO YAGUE MAYOR
RO;Ji-Paraná;11049669;CENTRO DE ENSINO TECNICO - CEET JI-PARANA
RO;Ji-Paraná;11049774;CMEI ARIEL VIEIRA HILGERT
RO;Ji-Paraná;11049952;CMEI OLIVIA HEIDERICH DE BRITO
RO;Ji-Paraná;11050225;CMEI PROFESSORA MARIA ESMERALDA AYRES DE OLIVEIRA
RO;Ji-Paraná;11050314;SMART START ESCOLA BILINGUE
RO;Ji-Paraná;11050365;CMEI FELIPE ANSELMO ABREU DE SOUZA
RO;Ji-Paraná;11050462;EMEF MOISES UMBELINO GOMES
RO;Ji-Paraná;11050829;EMEIEF PROFESSORA DINALMIR FERREIRA BARROS DE LISBOA
RO;Ji-Paraná;11050985;EEEFM SAO DOMINGOS SAVIO- UNIDADE II
RO;Ji-Paraná;11051000;CLARETIANO COLEGIO JI-PARANA
RO;Ji-Paraná;11051043;MAPLE BEAR JI-PARANA
RO;Ji-Paraná;11051051;COLEGIO NORTEADOR
RO;Ji-Paraná;11051124;CMEI EDIMILSON DA SILVA REIS
RO;Ji-Paraná;11051132;CMEI PROFESSORA VERA LUCIA DE OLIVEIRA
RO;Ji-Paraná;11051140;CMEI JOAQUIM PEDRO MATTOS E SOUZA GOHL
RO;Ji-Paraná;11051353;ESCOLA PASTOR AGNALDO MUNIZ
RO;Ji-Paraná;11051442;ESCOLA SANTO TOMAS DE AQUINO
RO;Ji-Paraná;11100800;CMEI PEDRO GONCALVES
RO;Ji-Paraná;11106808;IFRO - CAMPUS JI-PARANA
RO;Ji-Paraná;11110813;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC JI-PARANA
RO;Ji-Paraná;11015500;EEEFM TUPA
RO;Ji-Paraná;11038055;EIEEFM ITARAP YAMORATXI
RO;Ji-Paraná;11045728;EIEEF PASSAV ADOH
RO;Ji-Paraná;11048735;EIEEF MANOEL CACHOEIRA
RO;Ji-Paraná;11014075;EEEF INACIO DE LOYOLA
RO;Ji-Paraná;11015616;EEEFM CEL JORGE TEIXEIRA DE OLIVEIRA
RO;Ji-Paraná;11048778;EMEIEF BARBARA HELIODORA
RO;Machadinho D'Oeste;11007966;APAE JOSE DE CASTRO PEREIRA DOS SANTOS
RO;Machadinho D'Oeste;11007982;CEEJA PAULO FREIRE
RO;Machadinho D'Oeste;11008008;EEEFM ALBERTO NEPOMUCENO
RO;Machadinho D'Oeste;11008148;EMEIEF BOM FUTURO
RO;Machadinho D'Oeste;11008598;EMEF JOVINA DE CARVALHO RIBEIRO
RO;Machadinho D'Oeste;11008644;E M E F R MACHADO DE ASSIS
RO;Machadinho D'Oeste;11008806;EMEIEFR PADRE ANGELO CERRI
RO;Machadinho D'Oeste;11009080;EEEFM JOAQUIM PEREIRA DA ROCHA
RO;Machadinho D'Oeste;11009110;EMEI CRIANCA FELIZ
RO;Machadinho D'Oeste;11037423;E M E F R NELSON MANDELA
RO;Machadinho D'Oeste;11042109;EMEFR PABLO PICASSO
RO;Machadinho D'Oeste;11042125;E M E F R RACHEL DE QUEIROZ
RO;Machadinho D'Oeste;11042150;E M E F R JORGE ANDRADE
RO;Machadinho D'Oeste;11042206;E M E F R GRACILIANO RAMOS
RO;Machadinho D'Oeste;11043172;EPMEIEF ONOFRE DIAS LOPES
RO;Machadinho D'Oeste;11043180;EMEIEFR TOM JOBIM
RO;Machadinho D'Oeste;11043199;E M E I E F R FERNANDA MONTENEGRO
RO;Machadinho D'Oeste;11043229;EPMEIEF HERMINIA CASTOLDI DE OLIVEIRA
RO;Machadinho D'Oeste;11044098;EMEFR GEORGINA DE ALBUQUERQUE
RO;Machadinho D'Oeste;11044683;E M E F R CECILIA MEIRELES
RO;Machadinho D'Oeste;11046112;E M E F R AUGUSTO DE CAMPOS
RO;Machadinho D'Oeste;11047569;EPMEIEF JOAO PAULO II
RO;Machadinho D'Oeste;11047585;EMEI MADRE CARMELA DE JESUS
RO;Machadinho D'Oeste;11047631;EMEIEFR ROBERTO MARINHO
RO;Machadinho D'Oeste;11047704;EPMEIEF AMIGOS DO CAMPO
RO;Machadinho D'Oeste;11048018;EEEM PROFESSORA MARIA CONCEICAO DE SOUZA
RO;Machadinho D'Oeste;11049677;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEQUENO PRINCIPE
RO;Machadinho D'Oeste;11049863;EMEIEF PROFESSOR CLAUDIOMIR CAMPESTRINI
RO;Machadinho D'Oeste;11049871;EMEF PROFESSORA MARIA DE JESUS GRILO
RO;Machadinho D'Oeste;11049901;CD - DRUMMOND EDUCACIONAL
RO;Machadinho D'Oeste;11050870;EEEFM VIVALDINO FERNANDES DE AVILA
RO;Machadinho D'Oeste;11051329;CMEI PORTO FELIZ DR ELIAS ESTEVAM PEREIRA FILHO
RO;Machadinho D'Oeste;11054204;EMEIEFR ANTONIO FRANCISCO LISBOA
RO;Machadinho D'Oeste;11114827;EMEIEFR ANISIO SPINOLA TEIXEIRA
RO;Machadinho D'Oeste;11038101;EMEFR CARLOS CHAGAS
RO;Machadinho D'Oeste;11009047;EMEF VISCONDE DO RIO BRANCO
RO;Machadinho D'Oeste;11043202;E P M E I E F CRISTOVAO COLOMBO
RO;Machadinho D'Oeste;11049812;EEEFM VALDOMIRO FRANCISCO DE OLIVEIRA
RO;Machadinho D'Oeste;11050640;CMEI JOSE FERREIRA MACHADO
RO;Machadinho D'Oeste;11051310;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SILVANIO REGINO CRIVELARI
RO;Nova Brasilândia D'Oeste;11021420;CEEJA CECILIA MEIRELES
RO;Nova Brasilândia D'Oeste;11021918;EMEIEF MARECHAL HERMES DA FONSECA
RO;Nova Brasilândia D'Oeste;11022108;EMEIEF SAGRADA FAMILIA
RO;Nova Brasilândia D'Oeste;11022205;EEEF ROCHA POMBO
RO;Nova Brasilândia D'Oeste;11022221;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA
RO;Nova Brasilândia D'Oeste;11022230;EEEFM ALEXANDRE DE GUSMAO
RO;Nova Brasilândia D'Oeste;11038624;EMEF MACHADO DE ASSIS
RO;Nova Brasilândia D'Oeste;11039230;EMEIEF ANA CAROLINA DALLA COSTA
RO;Nova Brasilândia D'Oeste;11045124;APAE CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO ROSA DE SARON
RO;Nova Brasilândia D'Oeste;11046988;EMEI PEQUENO PRINCIPE
RO;Nova Brasilândia D'Oeste;11059800;EMEIEF NOSSA SENHORA DAS GRACAS
RO;Ouro Preto do Oeste;11016221;ESCOLA ADVENTISTA DE OURO PRETO
RO;Ouro Preto do Oeste;11016230;CEEJA PROFESSOR ANTONIO DE ALMEIDA
RO;Ouro Preto do Oeste;11016248;COLEGIO UNEOURO
RO;Ouro Preto do Oeste;11016299;EMEIEF 22 DE DEZEMBRO
RO;Ouro Preto do Oeste;11016507;EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA
RO;Ouro Preto do Oeste;11016558;EMEF BENJAMIN CONSTANT
RO;Ouro Preto do Oeste;11016817;EMEF FERNANDO DE AZEVEDO
RO;Ouro Preto do Oeste;11017023;EMEF JOAQUIM NABUCO
RO;Ouro Preto do Oeste;11017104;EMEIEF MANOEL SANTOS
RO;Ouro Preto do Oeste;11017112;EMEIEF MARACATIARA
RO;Ouro Preto do Oeste;11017201;EEEFM MONTEIRO LOBATO
RO;Ouro Preto do Oeste;11017430;EEEF PROFESSORA MARGARIDA CUSTODIO DE SOUZA
RO;Ouro Preto do Oeste;11017775;COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM XII
RO;Ouro Preto do Oeste;11017791;EEEM JOAQUIM DE LIMA AVELINO
RO;Ouro Preto do Oeste;11017813;EMEIEF DISNEYLANDIA
RO;Ouro Preto do Oeste;11017821;EMEI LEAOZINHO
RO;Ouro Preto do Oeste;11017830;EMEI SININHO
RO;Ouro Preto do Oeste;11017848;ESCOLA JOHAN HEINRICH PESTALOZZI
RO;Ouro Preto do Oeste;11041510;EMEI PEQUENO PRINCIPE
RO;Ouro Preto do Oeste;11041536;EMEI CANTINHO DO SABER
RO;Ouro Preto do Oeste;11041676;EMEI PAULO FREIRE
RO;Ouro Preto do Oeste;11050004;EMEF CORA CORALINA
RO;Ouro Preto do Oeste;11050020;EMEF CECILIA MEIRELES
RO;Ouro Preto do Oeste;11051531;EMEI PEQUENO PARAISO
RO;Ouro Preto do Oeste;11017422;EEEFM MARIA DE MATOS E SILVA
RO;Ouro Preto do Oeste;11040432;EMEIEF RONDOMINAS
RO;Pimenta Bueno;11031433;CENTRO EDUCACIONAL PROFESSOR PAULO FREIRE
RO;Pimenta Bueno;11031441;CEEJA - GLICERIA MARIA DE OLIVEIRA CRIVELLI
RO;Pimenta Bueno;11031506;EMEIEF AGUIA DOURADA
RO;Pimenta Bueno;11031549;EEEF ANISIO SERRAO DE CARVALHO
RO;Pimenta Bueno;11031700;EEEFM BOM SUCESSO
RO;Pimenta Bueno;11031883;EMMEF DOMINICAL VITORIA
RO;Pimenta Bueno;11032260;EEEFM MARECHAL CORDEIRO DE FARIAS
RO;Pimenta Bueno;11032308;EMEIEF MARIA DA CONCEICAO DO AMARAL CRIVELLI
RO;Pimenta Bueno;11032375;EMEIEF NAIR BARROS
RO;Pimenta Bueno;11032510;EEEFM ORLANDO BUENO DA SILVA
RO;Pimenta Bueno;11032642;EMEIEF PROFESSORA LAIRCE SANTIAGO MAINA
RO;Pimenta Bueno;11032995;EMMEF UNIAO DO CALCARIO
RO;Pimenta Bueno;11033070;EEEFM RAIMUNDO EUCLIDES BARBOSA
RO;Pimenta Bueno;11033096;ESCOLA DE ENSINO ESPECIAL DENISE ACCORSI TOMIO COLACO
RO;Pimenta Bueno;11037334;EEEFM PROFESSOR VALDIR MONFREDINHO
RO;Pimenta Bueno;11040017;CMEI HERBERT JOSE DE SOUZA
RO;Pimenta Bueno;11042613;EMMEIEF PROF DIVA TEREZA FERREIRA
RO;Pimenta Bueno;11042621;EMEIEF PROF EMANUEL OSVALDO MOREIRA
RO;Pimenta Bueno;11043962;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA MADALENA GONZAGA THOMAZ
RO;Pimenta Bueno;11046481;CMEI MARIA CLARA MACHADO
RO;Pimenta Bueno;11048026;EMEIEF LUIZ CABRAL DE SOUZA
RO;Pimenta Bueno;11048956;CENTRO TECNICO ESTADUAL DE EDUCACAO RURAL ABAITARA
RO;Pimenta Bueno;11049731;CENTRO DE EDUCACAO PROFISSIONAL SENAC PIMENTA BUENO
RO;Pimenta Bueno;11050250;EMEIEF MARIA JOSE ALVES ESCOBAR
RO;Pimenta Bueno;11050276;EMEF SANDOVAL MEIRA
RO;Pimenta Bueno;11050420;CEET SENAI PIMENTA BUENO
RO;Pimenta Bueno;11050810;CMEI PROFESSORA MARIA APARECIDA GOMES
RO;Pimenta Bueno;11051515;CMEI ZAIRA AMARAL LOVO
RO;Pimenta Bueno;11114800;EMMEF URUCUMACUA
RO;Pimenta Bueno;11114819;CMEI JOSE PINHEIRO DE SOUZA
RO;Pimenta Bueno;11031514;EMEIEF ALTO ITAPORANGA
RO;Pimenta Bueno;11050268;EMEIEF ASSUNTA MARIA GIANINI FAVALECA
RO;Porto Velho;11000023;EEEE ABNAEL MACHADO DE LIMA - CENE
RO;Porto Velho;11000040;EMEIEF PEQUENOS TALENTOS
RO;Porto Velho;11000058;CENTRO DE ENSINO CLASSE A
RO;Porto Velho;11000082;CENTRO EDUCACIONAL PRESBITERIANO 15 DE NOVEMBRO
RO;Porto Velho;11000104;CENTRO EDUC CORA CORALINA
RO;Porto Velho;11000171;CENTRO EDUCACIONAL MOJUCA
RO;Porto Velho;11000180;INTERACAO - CURSOS E COLEGIO
RO;Porto Velho;11000198;COLEGIO SAPIENS - UNIDADE JARDIM DAS MANGUEIRAS
RO;Porto Velho;11000201;EMEF PROF HERBERT DE ALENCAR
RO;Porto Velho;11000252;COLEGIO SAPIENS - UNIDADE JARDIM AMERICA
RO;Porto Velho;11000260;COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM I
RO;Porto Velho;11000295;EEF SANTA MARCELINA
RO;Porto Velho;11000309;EMEI MARISE CASTIEL
RO;Porto Velho;11000317;EEEFM DR JOSE OTINO DE FREITAS
RO;Porto Velho;11000350;COLEGIO ADVENTISTA DE PORTO VELHO
RO;Porto Velho;11000376;EEEF 21 DE ABRIL
RO;Porto Velho;11000384;EEEFM 4 DE JANEIRO
RO;Porto Velho;11000465;EMEIEF ANTONIO AUGUSTO VASCONCELOS
RO;Porto Velho;11000473;EMEF ANTONIO FERREIRA DA SILVA
RO;Porto Velho;11000597;EEEFM BELA VISTA
RO;Porto Velho;11000635;EMEF BOHEMUNDO ALVARES AFONSO
RO;Porto Velho;11000651;EMEF BOM JESUS
RO;Porto Velho;11000660;EMEIEF BOM PRINCIPIO
RO;Porto Velho;11000678;EEEMTI BRASILIA
RO;Porto Velho;11000708;EEEFM CAP CLAUDIO MANOEL DA COSTA
RO;Porto Velho;11000724;EMEF CARANA
RO;Porto Velho;11000848;EEEFM DOM PEDRO I
RO;Porto Velho;11000856;EEEFM PROFESSOR DANIEL NERI DA SILVA - CIVICO-MILITAR
RO;Porto Velho;11000864;EMEF DEIGMAR MORAES DE SOUZA
RO;Porto Velho;11000880;CENTRO EDUCACIONAL DR GILBERTO MENDES DE AZEVEDO
RO;Porto Velho;11000910;ESCOLA SANTA MARCELINA MARCELLO CANDIA
RO;Porto Velho;11000937;EEEFM DR OSWALDO PIANNA
RO;Porto Velho;11000970;EEEFM DUQUE DE CAXIAS
RO;Porto Velho;11000996;EMEI NOVA REPUBLICA
RO;Porto Velho;11001003;EMEF ENGº WADIH DARWICH ZACARIAS
RO;Porto Velho;11001011;EMEIEF ERMELINDO MONTEIRO BRASIL
RO;Porto Velho;11001038;EMEF ESTELA DE ARAUJO COMPASSO
RO;Porto Velho;11001046;EEEFM ESTUDO E TRABALHO
RO;Porto Velho;11001097;EEEF FRANKLIN DELANO ROOSEVELT
RO;Porto Velho;11001119;EEEFM GOV ARAUJO LIMA
RO;Porto Velho;11001135;COLEGIO MILITAR DOM PEDRO II - CMDP II - UNIDADE I
RO;Porto Velho;11001143;EEEFM GOV JESUS BURLAMAQUI HOSANNAH
RO;Porto Velho;11001151;EMEF HEITOR VILLA LOBOS
RO;Porto Velho;11001160;EEEF HEITOR VILLA LOBOS
RO;Porto Velho;11001178;EEEF HELIO NEVES BOTELHO
RO;Porto Velho;11001208;EMEF IOLANDA LIMA
RO;Porto Velho;11001216;EMEF IRMA HELENA FALCAO
RO;Porto Velho;11001224;EMEF ERIALDO GOMES DO CARMO
RO;Porto Velho;11001240;EEEF JANIO DA SILVA QUADROS
RO;Porto Velho;11001267;EMEIEF JOAO AFRO VIEIRA
RO;Porto Velho;11001275;EMEIEF JOAQUIM VICENTE RONDON
RO;Porto Velho;11001283;EEEFM JOHN KENNEDY
RO;Porto Velho;11001305;EEEFM JORGE TEIXEIRA DE OLIVEIRA
RO;Porto Velho;11001348;EMEF JOSE FERREIRA
RO;Porto Velho;11001364;EEEFM JUSCELINO KUBITSCHEK DE OLIVEIRA
RO;Porto Velho;11001410;COLEGIO TIRADENTES DA POLICIA MILITAR - CTPM VII
RO;Porto Velho;11001445;EMEF PROFESSOR MANOEL GRANGEIRO
RO;Porto Velho;11001461;EMEF MANOEL PEDRO PEREIRA
RO;Porto Velho;11001496;EEEFM MARCOS DE BARROS FREIRE
RO;Porto Velho;11001500;EMEF MARIA A QUEIROZ DE OLIVEIRA
RO;Porto Velho;11001526;EEEFM MARIA CARMOSINA PINHEIRO
RO;Porto Velho;11001534;EMEF MARIA DA CRUZ MACENA
RO;Porto Velho;11001550;EEEFM MARIANA
RO;Porto Velho;11001607;EMEF MORVAN FREIRE BRASIL
RO;Porto Velho;11001615;EMEF JOSE BEDONI
RO;Porto Velho;11001623;EMEF JOSE DE ANCHIETA
RO;Porto Velho;11001640;EEEFM MURILO BRAGA
RO;Porto Velho;11001658;EMEIEF PROFESSOR WALDEY MARCIAO DE MENEZES
RO;Porto Velho;11001666;EMEF NACOES UNIDAS
RO;Porto Velho;11001712;EEEF NOSSA SENHORA DAS GRACAS
RO;Porto Velho;11001810;EEEF GOVERNADOR PAULO NUNES LEAL
RO;Porto Velho;11001828;EMEF PADRE CHIQUINHO
RO;Porto Velho;11001844;EEEF PE MARIO CASTAGNA
RO;Porto Velho;11001887;EEEFM PRES TANCREDO DE ALMEIDA NEVES
RO;Porto Velho;11001895;EMEF PRESIDENTE MEDICI
RO;Porto Velho;11001909;EEEF PRINCESA IZABEL
RO;Porto Velho;11001917;EMEF PROF ANTONIO DOS SANTOS
RO;Porto Velho;11001950;EMEF PROFª MARIA DO CARMO RIBEIRO
RO;Porto Velho;11001968;EMEIEF MARIA IZAURA DA COSTA CRUZ
RO;Porto Velho;11001992;EEEF PROF ROBERTO DUARTE PIRES
RO;Porto Velho;11002000;EEEF PROF ELOISA BENTES RAMOS
RO;Porto Velho;11002018;EEEFM PROF FLORA CALHEIROS COTRIN
RO;Porto Velho;11002085;EMEF RIO GUAPORE
RO;Porto Velho;11002093;EMEIEF RIO MADEIRA
RO;Porto Velho;11002123;EEEFM RISOLETA NEVES
RO;Porto Velho;11002158;EMEF SAO FRANCISCO DE ASSIS
RO;Porto Velho;11002182;EMEF SANTO ANTONIO I
RO;Porto Velho;11002255;EEEFM SAO LUIZ
RO;Porto Velho;11002280;EMEF SAO PEDRO
RO;Porto Velho;11002301;EEEF SAO SEBASTIAO I
RO;Porto Velho;11002310;EMEF PROFESSOR ANTONIO AUGUSTO REBELO DAS CHAGAS
RO;Porto Velho;11002328;EEEF SEBASTIANA LIMA DE OLIVEIRA
RO;Porto Velho;11002409;EMEF UNIAO
RO;Porto Velho;11002425;EMEF VALE DO JAMARI
RO;Porto Velho;11002450;EMEF VISCONDE DE MAUA
RO;Porto Velho;11002468;EEEFM BARAO DO SOLIMOES
RO;Porto Velho;11002476;EEEFM GETULIO VARGAS - CIVICO-MILITAR
RO;Porto Velho;11002484;EEEM MAJOR GUAPINDAIA
RO;Porto Velho;11002506;EEEFM MARECHAL CASTELO BRANCO
RO;Porto Velho;11002514;EEEFM PROF ORLANDO FREIRE
RO;Porto Velho;11002522;EEEFM PROF EDUARDO LIMA E SILVA
RO;Porto Velho;11002549;EEEFM RIO BRANCO
RO;Porto Velho;11002662;EPEF DG SC LTDA
RO;Porto Velho;11002719;EMEI - PEQUENO MESTRE
RO;Porto Velho;11002778;EMEIEF DR TANCREDO DE ALMEIDA NEVES
RO;Porto Velho;11002883;EMEIEF PINGO DE GENTE
RO;Porto Velho;11002956;EMEIEF SENADOR OLAVO GOMES PIRES
RO;Porto Velho;11002999;EMEF SAUL BENNESBY
RO;Porto Velho;11003006;EMEIF ESTRELA DO AMANHA
RO;Porto Velho;11003065;IEE CARMELA DUTRA
RO;Porto Velho;11003073;INSTITUTO EDUCACIONAL MARISE CASTIEL
RO;Porto Velho;11003081;INSTITUTO LAURA VICUNA
RO;Porto Velho;11003090;INSTITUTO MARIA AUXILIADORA
RO;Porto Velho;11003138;IME ENGENHEIRO FRANCISCO ERSE
RO;Porto Velho;11003154;EEEF BRANCA DE NEVE
RO;Porto Velho;11003162;EEEF CASA DE DAVI
RO;Porto Velho;11003197;EEEF PROFESSORA MARIA APARECIDA DA SILVA RODRIGUES
RO;Porto Velho;11003200;EEEF NOSSA SENHORA DO AMPARO
RO;Porto Velho;11003294;ASSOCIACAO PESTALOZZI DE PORTO VELHO ANTONIO CEZAR DE ABREU TEIXEIRA
RO;Porto Velho;11003324;EMEF SANTA JULIA
RO;Porto Velho;11003456;EMEF JAIME DE ALENCAR
RO;Porto Velho;11037474;CENTRO DE ENSINO MINEIRO
RO;Porto Velho;11037482;EMEIEF SAO MIGUEL
RO;Porto Velho;11037512;EMEIEF CHAPEUZINHO VERMELHO
RO;Porto Velho;11037539;EMEIEF PROGRESSO
RO;Porto Velho;11037580;EMEF JOSE RODRIGUES
RO;Porto Velho;11037598;EMEF SANTA CLARA DE ASSIS
RO;Porto Velho;11037601;CEEJA PE MORETTI
RO;Porto Velho;11037636;EMEF PROF PEDRO TAVARES BATALHA
RO;Porto Velho;11037644;EMEF RAIMUNDO AGOSTINHO DA SILVA
RO;Porto Velho;11037725;EMEF TANCREDO NEVES
RO;Porto Velho;11037733;EMEI MEU PEQUENO JONES
RO;Porto Velho;11037814;EMEF AMAZONAS
RO;Porto Velho;11037865;EMEIF ULISSES SOARES FERREIRA
RO;Porto Velho;11038012;EEEFM MADEIRA MAMORE
RO;Porto Velho;11038063;EEEFM ULISSES GUIMARAES - CIVICO-MILITAR
RO;Porto Velho;11040440;EMEF VISTA ALEGRE
RO;Porto Velho;11040475;EMEF MENINO JESUS
RO;Porto Velho;11040491;EMEF VITORIA REGIA
RO;Porto Velho;11040505;EMEF NOSSA SENHORA APARECIDA
RO;Porto Velho;11040580;EMEF COM FE EM DEUS
RO;Porto Velho;11040610;EMEF NOVO ORIENTE
RO;Porto Velho;11040670;C E PROFº LOURIVAL CHAGAS DA SILVA
RO;Porto Velho;11040793;EEEB PROF JOAO BENTO DA COSTA
RO;Porto Velho;11040831;CENTRO DE ENSINO APRENDER
RO;Porto Velho;11040920;EMEIEF SENADOR DARCY RIBEIRO
RO;Porto Velho;11040939;EPEI - MARIA DE NAZARE
RO;Porto Velho;11040955;INSTITUTO EDUCACIONAL SAO FRANCISCO
RO;Porto Velho;11040998;CESC - CENTRO EDUC SONHOS DE CRIANCA
RO;Porto Velho;11041048;EMEIEF AREAL DA FLORESTA
RO;Porto Velho;11041056;EMEI MORANGUINHO
RO;Porto Velho;11041064;EMEIEF ALEGRIA
RO;Porto Velho;11041137;EPEI IRMA DULCE II
RO;Porto Velho;11041765;EMEF NOVA ESPERANCA
RO;Porto Velho;11043857;COLEGIO CLASSE A
RO;Porto Velho;11043881;EMEF PAU BRASIL
RO;Porto Velho;11043920;ESCOLA DE EDUCACAO BASICA VIDA PLENA
RO;Porto Velho;11043938;EMEIEF SANTA MARGARIDA
RO;Porto Velho;11043946;AMA-RO ASSOCIACAO DE PAIS E AMIGOS DO AUTISTA DE RONDONIA
RO;Porto Velho;11043989;EMEIEF JESUS DE NAZARE
RO;Porto Velho;11043997;EMEIEF RIO PARDO
RO;Porto Velho;11044004;EMEI MOISES FERREIRA NETO
RO;Porto Velho;11044012;EMEI CANTO DO UIRAPURU
RO;Porto Velho;11045167;EMEF MANOEL APARICIO NUNES ALMEIDA
RO;Porto Velho;11045175;EMEF JOAO RIBEIRO SOARES
RO;Porto Velho;11045272;ESCOLA SENAI MARECHAL RONDON
RO;Porto Velho;11045809;EMEF FRANCISCO JOSE CHIQUILITO COIMBRA ERSE
RO;Porto Velho;11045825;EMEF JOSE DE FREITAS
